clip_pair_cosdist,clip_var,dino_pair_cosdist,dino_var,lpips_pair,latent_mse_pair,pixel_mse_pair,clip_dist_to_ref,dino_dist_to_ref,lpips_to_ref,class_id,mode,k,noise_type,t_frac,t_idx,start_idx
0.08844231814146042,0.0774521678686142,0.15945355594158173,0.13951972126960754,0.42372405529022217,0.5003885626792908,0.03872229531407356,0.15706869959831238,0.21675366163253784,0.5899558067321777,47,perturb,2,gaussian,0.3,174,176
0.10921979695558548,0.09565700590610504,0.20267976820468903,0.1773538887500763,0.46400874853134155,0.6195379495620728,0.056425102055072784,0.14607979357242584,0.24851998686790466,0.617746889591217,47,perturb,5,gaussian,0.3,174,179
0.06694547086954117,0.0585850328207016,0.18602362275123596,0.16276779770851135,0.40069302916526794,0.8424866795539856,0.058990251272916794,0.08748983591794968,0.16340528428554535,0.42453843355178833,47,denoise,0,gaussian,0.5,124,124
0.025950532406568527,0.02263210527598858,0.04698420315980911,0.04110840708017349,0.15756350755691528,0.1663585752248764,0.016491107642650604,0.08108140528202057,0.11431311815977097,0.4088362455368042,47,perturb,1,gaussian,0.5,124,125
0.026877183467149734,0.023508407175540924,0.051202502101659775,0.044792525470256805,0.17880839109420776,0.19364653527736664,0.018990198150277138,0.08151712268590927,0.11051851511001587,0.4126090109348297,47,perturb,2,gaussian,0.5,124,126
0.0464625284075737,0.040476568043231964,0.08720526099205017,0.07630842179059982,0.27247533202171326,0.34534981846809387,0.03574955090880394,0.08611447364091873,0.11676784604787827,0.4180074632167816,47,perturb,5,gaussian,0.5,124,129
0.039100490510463715,0.03421073779463768,0.08146178722381592,0.07126354426145554,0.22682473063468933,0.35566189885139465,0.020730894058942795,0.059379689395427704,0.08242108672857285,0.24267107248306274,47,denoise,0,gaussian,0.7,75,75
0.009413404390215874,0.008215805515646935,0.018688581883907318,0.016352547332644463,0.05357111617922783,0.030888304114341736,0.0028109163977205753,0.05798572301864624,0.0791008472442627,0.25575563311576843,47,perturb,1,gaussian,0.7,75,76
0.013713132590055466,0.01191699504852295,0.025981461629271507,0.022732388228178024,0.07704310864210129,0.04839915409684181,0.0043136305175721645,0.056463949382305145,0.07757534086704254,0.25441789627075195,47,perturb,2,gaussian,0.7,75,77
0.02232586406171322,0.019527742639183998,0.04406115040183067,0.038548216223716736,0.12351251393556595,0.09302201122045517,0.007913423702120781,0.06113789975643158,0.07895173132419586,0.2548842132091522,47,perturb,5,gaussian,0.7,75,80
0.16402752697467804,0.14351655542850494,0.4816184341907501,0.4214220643043518,0.604508638381958,1.2584750652313232,0.13415002822875977,0.16026487946510315,0.36013972759246826,0.5722806453704834,51,denoise,0,gaussian,0.3,174,174
0.058668769896030426,0.051278773695230484,0.18455392122268677,0.1614849865436554,0.27728718519210815,0.4282134771347046,0.04576292261481285,0.12615767121315002,0.24382328987121582,0.5419156551361084,51,perturb,1,gaussian,0.3,174,175
0.05832105129957199,0.05098295211791992,0.17142386734485626,0.14999058842658997,0.30559930205345154,0.46896183490753174,0.04990069195628166,0.11928242444992065,0.21582671999931335,0.5450249910354614,51,perturb,2,gaussian,0.3,174,176
0.06888336688280106,0.06022273749113083,0.21731142699718475,0.19014516472816467,0.35076478123664856,0.5505307912826538,0.058588068932294846,0.12356211990118027,0.22284168004989624,0.5474432110786438,51,perturb,5,gaussian,0.3,174,179
0.04810895398259163,0.04210362583398819,0.1757524609565735,0.15378199517726898,0.2705093324184418,0.5172219276428223,0.03665195405483246,0.08205117285251617,0.16349643468856812,0.284859836101532,51,denoise,0,gaussian,0.5,124,124
0.024321120232343674,0.021258922293782234,0.03604135662317276,0.03153616935014725,0.0675235316157341,0.0706406831741333,0.006109417881816626,0.10013842582702637,0.17373348772525787,0.32291772961616516,51,perturb,1,gaussian,0.5,124,125
0.025583701208233833,0.02238648012280464,0.046893466264009476,0.04104471951723099,0.08707939088344574,0.09447149187326431,0.008456911891698837,0.09787972271442413,0.17425058782100677,0.32369932532310486,51,perturb,2,gaussian,0.5,124,126
0.0295051708817482,0.02579345926642418,0.07364251464605331,0.06444375216960907,0.1515023559331894,0.181082084774971,0.017162734642624855,0.08912718296051025,0.18008244037628174,0.3356860280036926,51,perturb,5,gaussian,0.5,124,129
0.04035308584570885,0.0352746844291687,0.12177905440330505,0.10655303299427032,0.16584709286689758,0.25821346044540405,0.017494656145572662,0.05802790820598602,0.10796263068914413,0.1690024733543396,51,denoise,0,gaussian,0.7,75,75
0.007709367200732231,0.00671292282640934,0.04375053569674492,0.03828909248113632,0.04346102848649025,0.022504713386297226,0.002644548425450921,0.06355226784944534,0.11979181319475174,0.17699451744556427,51,perturb,1,gaussian,0.7,75,76
0.011059371754527092,0.009623526595532894,0.05622606724500656,0.04918540641665459,0.062490612268447876,0.03827102109789848,0.004023596178740263,0.0688282698392868,0.11833098530769348,0.17597784101963043,51,perturb,2,gaussian,0.7,75,77
0.02063404582440853,0.018074512481689453,0.0756361186504364,0.06618639826774597,0.09018508344888687,0.07030147314071655,0.006608074530959129,0.06979137659072876,0.12291685491800308,0.17877045273780823,51,perturb,5,gaussian,0.7,75,80
