class_id,tier,kid,mode,kind,param,magnitude,level,t_frac,t_idx,s,clip_dev,dino_dev,lpips_dev,latmse_dev,equivariance_lpips,clip_pair_cosdist,dino_pair_cosdist,lpips_pair,latent_mse_pair
61,hardest,0.0598,ensemble,rotation,,20.0,20.0,0.5,124,125,,,,,,0.08916323632001877,0.2610882520675659,0.5867406725883484,0.504603385925293
61,hardest,0.0598,ensemble,rotation,,30.0,30.0,0.5,124,125,,,,,,0.09524714201688766,0.25289660692214966,0.5933079719543457,0.5873369574546814
61,hardest,0.0598,sweep,translation,0.0,0.0,,0.5,124,125,9.5367431640625e-07,1.0728836059570312e-06,3.198495051037753e-06,3.026892727575614e-07,3.198495051037753e-06,,,,
61,hardest,0.0598,sweep,translation,1.0,1.0,,0.5,124,125,0.07100015878677368,0.1461637020111084,0.40875476598739624,0.4210999011993408,0.4184175729751587,,,,
61,hardest,0.0598,sweep,translation,2.0,2.0,,0.5,124,125,0.042897045612335205,0.13285768032073975,0.44464796781539917,0.4794684946537018,0.4526369273662567,,,,
61,hardest,0.0598,sweep,translation,4.0,4.0,,0.5,124,125,0.0673791766166687,0.13031744956970215,0.49919095635414124,0.5486412644386292,0.5307570099830627,,,,
61,hardest,0.0598,sweep,translation,6.0,6.0,,0.5,124,125,0.044344544410705566,0.12315595149993896,0.4761490523815155,0.5494683980941772,0.4781275987625122,,,,
61,hardest,0.0598,sweep,translation,8.0,8.0,,0.5,124,125,0.03821033239364624,0.17943507432937622,0.5179721713066101,0.5815845131874084,0.5277724862098694,,,,
61,hardest,0.0598,ensemble,translation,,2.0,2.0,0.5,124,125,,,,,,0.10803701728582382,0.33590081334114075,0.6230456233024597,0.4849129021167755
61,hardest,0.0598,ensemble,translation,,4.0,4.0,0.5,124,125,,,,,,0.10855364799499512,0.31055694818496704,0.6474789381027222,0.5349494218826294
61,hardest,0.0598,ensemble,translation,,6.0,6.0,0.5,124,125,,,,,,0.14709912240505219,0.3713431656360626,0.6882584691047668,0.5996299982070923
61,hardest,0.0598,sweep,scaling,0.8,0.2231435513142097,,0.5,124,125,0.08152246475219727,0.3638037443161011,0.6046655178070068,0.5722439289093018,0.5950697660446167,,,,
61,hardest,0.0598,sweep,scaling,0.9,0.10536051565782628,,0.5,124,125,0.053877830505371094,0.21423393487930298,0.48242294788360596,0.4684213697910309,0.48851335048675537,,,,
61,hardest,0.0598,sweep,scaling,1.0,0.0,,0.5,124,125,9.5367431640625e-07,1.0728836059570312e-06,3.198495051037753e-06,3.026892727575614e-07,3.198495051037753e-06,,,,
61,hardest,0.0598,sweep,scaling,1.1,0.09531017980432493,,0.5,124,125,0.0754861831665039,0.2217329740524292,0.7203190326690674,0.6630181074142456,0.72260582447052,,,,
61,hardest,0.0598,sweep,scaling,1.25,0.22314355131420976,,0.5,124,125,0.04241234064102173,0.11576563119888306,0.5318148732185364,0.6084727048873901,0.5525815486907959,,,,
61,hardest,0.0598,sweep,scaling,1.5,0.4054651081081644,,0.5,124,125,0.14217346906661987,0.2469962239265442,0.7263764142990112,0.7655922174453735,0.7676427364349365,,,,
61,hardest,0.0598,ensemble,scaling,,0.1,0.1,0.5,124,125,,,,,,0.12329139560461044,0.2782694101333618,0.5700912475585938,0.3762240707874298
61,hardest,0.0598,ensemble,scaling,,0.2,0.2,0.5,124,125,,,,,,0.10930237174034119,0.2909986972808838,0.5935521125793457,0.4412120580673218
61,hardest,0.0598,ensemble,scaling,,0.3,0.3,0.5,124,125,,,,,,0.09911739081144333,0.29889804124832153,0.6181100010871887,0.4643591344356537
61,hardest,0.0598,sweep,flip,0.0,0.0,,0.5,124,125,9.5367431640625e-07,1.3113021850585938e-06,4.377116965770256e-06,4.802267881132138e-07,4.377116965770256e-06,,,,
61,hardest,0.0598,sweep,flip,1.0,1.0,,0.5,124,125,0.05077648162841797,0.15924978256225586,0.5157339572906494,0.7141550183296204,0.5388970375061035,,,,
61,hardest,0.0598,sweep,shear,0.0,0.0,,0.5,124,125,7.748603820800781e-07,1.7881393432617188e-06,4.266662472218741e-06,4.0547865864937194e-07,4.266662472218741e-06,,,,
61,hardest,0.0598,sweep,shear,0.05,0.05,,0.5,124,125,0.03924649953842163,0.12563246488571167,0.3943212926387787,0.3890492618083954,0.3936685025691986,,,,
61,hardest,0.0598,sweep,shear,0.1,0.1,,0.5,124,125,0.05716055631637573,0.17306983470916748,0.44749903678894043,0.47179338335990906,0.451008677482605,,,,
61,hardest,0.0598,sweep,shear,0.2,0.2,,0.5,124,125,0.05321890115737915,0.1698925495147705,0.5137592554092407,0.5240668058395386,0.510685384273529,,,,
61,hardest,0.0598,sweep,shear,0.3,0.3,,0.5,124,125,0.07767581939697266,0.1961490511894226,0.5347145795822144,0.5364190340042114,0.5286610722541809,,,,
61,hardest,0.0598,ensemble,shear,,0.1,0.1,0.5,124,125,,,,,,0.057695724070072174,0.1213621199131012,0.38638538122177124,0.34304001927375793
61,hardest,0.0598,ensemble,shear,,0.2,0.2,0.5,124,125,,,,,,0.069139264523983,0.1328672468662262,0.4170840084552765,0.3911707103252411
61,hardest,0.0598,ensemble,shear,,0.3,0.3,0.5,124,125,,,,,,0.06533639878034592,0.1388929933309555,0.4205755889415741,0.3947596848011017
61,hardest,0.0598,sweep,rotation,0.0,0.0,,0.7,75,174,8.344650268554688e-07,9.5367431640625e-07,1.7005476138365339e-06,5.430947069839931e-08,1.7005476138365339e-06,,,,
61,hardest,0.0598,sweep,rotation,5.0,5.0,,0.7,75,174,0.051283836364746094,0.07339394092559814,0.3409070074558258,0.45912879705429077,0.3160759508609772,,,,
61,hardest,0.0598,sweep,rotation,10.0,10.0,,0.7,75,174,0.0818716287612915,0.11569821834564209,0.4131411015987396,0.5832778215408325,0.33666640520095825,,,,
61,hardest,0.0598,sweep,rotation,20.0,20.0,,0.7,75,174,0.060108304023742676,0.12915897369384766,0.5817233920097351,0.7162904739379883,0.4256179630756378,,,,
61,hardest,0.0598,sweep,rotation,30.0,30.0,,0.7,75,174,0.06733840703964233,0.13956046104431152,0.6379667520523071,0.8294706344604492,0.4291510283946991,,,,
61,hardest,0.0598,sweep,rotation,45.0,45.0,,0.7,75,174,0.10520392656326294,0.16854310035705566,0.6726369857788086,0.8902844190597534,0.4272336959838867,,,,
61,hardest,0.0598,ensemble,rotation,,10.0,10.0,0.7,75,174,,,,,,0.04134105145931244,0.08039896935224533,0.35180461406707764,0.4310823678970337
61,hardest,0.0598,ensemble,rotation,,20.0,20.0,0.7,75,174,,,,,,0.13653206825256348,0.10301954299211502,0.47193998098373413,0.5771641135215759
61,hardest,0.0598,ensemble,rotation,,30.0,30.0,0.7,75,174,,,,,,0.05106969550251961,0.11874809116125107,0.5482766032218933,0.6494795083999634
61,hardest,0.0598,sweep,translation,0.0,0.0,,0.7,75,174,8.344650268554688e-07,9.5367431640625e-07,1.7005476138365339e-06,5.430947069839931e-08,1.7005476138365339e-06,,,,
61,hardest,0.0598,sweep,translation,1.0,1.0,,0.7,75,174,0.07537847757339478,0.06159156560897827,0.2854405343532562,0.40948623418807983,0.269879549741745,,,,
61,hardest,0.0598,sweep,translation,2.0,2.0,,0.7,75,174,0.04905378818511963,0.0819212794303894,0.3674771785736084,0.5564479827880859,0.31602174043655396,,,,
61,hardest,0.0598,sweep,translation,4.0,4.0,,0.7,75,174,0.09512096643447876,0.10669147968292236,0.4224749505519867,0.6619568467140198,0.29573529958724976,,,,
61,hardest,0.0598,sweep,translation,6.0,6.0,,0.7,75,174,0.08278155326843262,0.1336073875427246,0.46852895617485046,0.6794139742851257,0.32716473937034607,,,,
61,hardest,0.0598,sweep,translation,8.0,8.0,,0.7,75,174,0.06667804718017578,0.11840999126434326,0.5140874981880188,0.7447923421859741,0.34830012917518616,,,,
61,hardest,0.0598,ensemble,translation,,2.0,2.0,0.7,75,174,,,,,,0.052384957671165466,0.09223947674036026,0.4552900791168213,0.5600008368492126
61,hardest,0.0598,ensemble,translation,,4.0,4.0,0.7,75,174,,,,,,0.05974055081605911,0.09417565166950226,0.5531517267227173,0.6632278561592102
61,hardest,0.0598,ensemble,translation,,6.0,6.0,0.7,75,174,,,,,,0.06721244752407074,0.1389513462781906,0.6195586323738098,0.7182461023330688
61,hardest,0.0598,sweep,scaling,0.8,0.2231435513142097,,0.7,75,174,0.09159886837005615,0.0797950029373169,0.4988518953323364,0.631062924861908,0.40461647510528564,,,,
61,hardest,0.0598,sweep,scaling,0.9,0.10536051565782628,,0.7,75,174,0.12103354930877686,0.11072587966918945,0.3969530761241913,0.47339481115341187,0.36209797859191895,,,,
61,hardest,0.0598,sweep,scaling,1.0,0.0,,0.7,75,174,8.344650268554688e-07,9.5367431640625e-07,1.7005476138365339e-06,5.430947069839931e-08,1.7005476138365339e-06,,,,
61,hardest,0.0598,sweep,scaling,1.1,0.09531017980432493,,0.7,75,174,0.07076847553253174,0.10078048706054688,0.38426244258880615,0.5170754790306091,0.3829039931297302,,,,
61,hardest,0.0598,sweep,scaling,1.25,0.22314355131420976,,0.7,75,174,0.08517545461654663,0.12855029106140137,0.5055729150772095,0.7415708899497986,0.4274267852306366,,,,
61,hardest,0.0598,sweep,scaling,1.5,0.4054651081081644,,0.7,75,174,0.20795881748199463,0.37403786182403564,0.7636098265647888,0.7667101621627808,0.7607680559158325,,,,
61,hardest,0.0598,ensemble,scaling,,0.1,0.1,0.7,75,174,,,,,,0.053606316447257996,0.07694292068481445,0.28500357270240784,0.3074588477611542
61,hardest,0.0598,ensemble,scaling,,0.2,0.2,0.7,75,174,,,,,,0.04598100855946541,0.09565656632184982,0.40000829100608826,0.4627298414707184
61,hardest,0.0598,ensemble,scaling,,0.3,0.3,0.7,75,174,,,,,,0.07864301651716232,0.11996880173683167,0.4821569323539734,0.538141667842865
61,hardest,0.0598,sweep,flip,0.0,0.0,,0.7,75,174,6.556510925292969e-07,8.344650268554688e-07,2.204192014687578e-06,8.759429448446099e-08,2.204192014687578e-06,,,,
61,hardest,0.0598,sweep,flip,1.0,1.0,,0.7,75,174,0.09717893600463867,0.1066213846206665,0.562156617641449,0.8686032891273499,0.3458045721054077,,,,
61,hardest,0.0598,sweep,shear,0.0,0.0,,0.7,75,174,1.0728836059570312e-06,9.5367431640625e-07,2.6855134365177946e-06,1.5183304924448748e-07,2.6855134365177946e-06,,,,
61,hardest,0.0598,sweep,shear,0.05,0.05,,0.7,75,174,0.0443415641784668,0.04563051462173462,0.22225230932235718,0.15469905734062195,0.23886723816394806,,,,
61,hardest,0.0598,sweep,shear,0.1,0.1,,0.7,75,174,0.07233822345733643,0.09002125263214111,0.2586400806903839,0.27129703760147095,0.2715170085430145,,,,
61,hardest,0.0598,sweep,shear,0.2,0.2,,0.7,75,174,0.06996315717697144,0.06818759441375732,0.33087873458862305,0.3916512429714203,0.31581345200538635,,,,
61,hardest,0.0598,sweep,shear,0.3,0.3,,0.7,75,174,0.09048759937286377,0.08860862255096436,0.3815990686416626,0.48066246509552,0.34249749779701233,,,,
61,hardest,0.0598,ensemble,shear,,0.1,0.1,0.7,75,174,,,,,,0.06574505567550659,0.0406840443611145,0.17157872021198273,0.15070557594299316
61,hardest,0.0598,ensemble,shear,,0.2,0.2,0.7,75,174,,,,,,0.07197944819927216,0.05281597748398781,0.2361830472946167,0.26330313086509705
61,hardest,0.0598,ensemble,shear,,0.3,0.3,0.7,75,174,,,,,,0.08309229463338852,0.06253491342067719,0.2831341624259949,0.3406432271003723
21,hardest,0.057,sweep,rotation,0.0,0.0,,0.3,174,75,4.76837158203125e-07,1.0728836059570312e-06,2.8735530577250756e-07,5.4689756723291794e-08,2.8735530577250756e-07,,,,
21,hardest,0.057,sweep,rotation,5.0,5.0,,0.3,174,75,0.02126830816268921,0.09766697883605957,0.12215100228786469,0.1415306180715561,0.14159442484378815,,,,
21,hardest,0.057,sweep,rotation,10.0,10.0,,0.3,174,75,0.027285337448120117,0.09057044982910156,0.12158814817667007,0.1483900099992752,0.19620026648044586,,,,
21,hardest,0.057,sweep,rotation,20.0,20.0,,0.3,174,75,0.028143644332885742,0.14589786529541016,0.1625155806541443,0.1708371341228485,0.29697731137275696,,,,
21,hardest,0.057,sweep,rotation,30.0,30.0,,0.3,174,75,0.05691218376159668,0.2406848669052124,0.3652305006980896,0.44312477111816406,0.3776799142360687,,,,
21,hardest,0.057,sweep,rotation,45.0,45.0,,0.3,174,75,0.03247833251953125,0.16594833135604858,0.37033116817474365,0.4901968240737915,0.4131093919277191,,,,
21,hardest,0.057,ensemble,rotation,,10.0,10.0,0.3,174,75,,,,,,0.04029040038585663,0.20336264371871948,0.15124113857746124,0.14774687588214874
21,hardest,0.057,ensemble,rotation,,20.0,20.0,0.3,174,75,,,,,,0.046019546687603,0.18054792284965515,0.20929118990898132,0.2475191056728363
21,hardest,0.057,ensemble,rotation,,30.0,30.0,0.3,174,75,,,,,,0.05456412956118584,0.23299726843833923,0.25244268774986267,0.3085761070251465
21,hardest,0.057,sweep,translation,0.0,0.0,,0.3,174,75,4.76837158203125e-07,1.0728836059570312e-06,2.8735530577250756e-07,5.4689756723291794e-08,2.8735530577250756e-07,,,,
21,hardest,0.057,sweep,translation,1.0,1.0,,0.3,174,75,0.0482143759727478,0.1302585005760193,0.12452218681573868,0.1640520542860031,0.1656229943037033,,,,
21,hardest,0.057,sweep,translation,2.0,2.0,,0.3,174,75,0.0443415641784668,0.1417033076286316,0.16383054852485657,0.2691487967967987,0.21538373827934265,,,,
21,hardest,0.057,sweep,translation,4.0,4.0,,0.3,174,75,0.06368857622146606,0.21328574419021606,0.44212427735328674,0.588746190071106,0.5074644684791565,,,,
21,hardest,0.057,sweep,translation,6.0,6.0,,0.3,174,75,0.1008957028388977,0.18997514247894287,0.4677126407623291,0.7355451583862305,0.5252898931503296,,,,
21,hardest,0.057,sweep,translation,8.0,8.0,,0.3,174,75,0.09850287437438965,0.21234548091888428,0.31455039978027344,0.41892826557159424,0.45687535405158997,,,,
21,hardest,0.057,ensemble,translation,,2.0,2.0,0.3,174,75,,,,,,0.07161448895931244,0.2753746509552002,0.30088746547698975,0.35322126746177673
21,hardest,0.057,ensemble,translation,,4.0,4.0,0.3,174,75,,,,,,0.09671074897050858,0.3540342152118683,0.33639615774154663,0.46953967213630676
21,hardest,0.057,ensemble,translation,,6.0,6.0,0.3,174,75,,,,,,0.07193003594875336,0.2511843144893646,0.34538182616233826,0.4835403561592102
21,hardest,0.057,sweep,scaling,0.8,0.2231435513142097,,0.3,174,75,0.03272545337677002,0.20247340202331543,0.15457695722579956,0.23948970437049866,0.21645769476890564,,,,
21,hardest,0.057,sweep,scaling,0.9,0.10536051565782628,,0.3,174,75,0.021779179573059082,0.12416791915893555,0.13447542488574982,0.19395914673805237,0.15671905875205994,,,,
21,hardest,0.057,sweep,scaling,1.0,0.0,,0.3,174,75,4.76837158203125e-07,1.0728836059570312e-06,2.8735530577250756e-07,5.4689756723291794e-08,2.8735530577250756e-07,,,,
21,hardest,0.057,sweep,scaling,1.1,0.09531017980432493,,0.3,174,75,0.0408627986907959,0.1814265251159668,0.23732686042785645,0.24231240153312683,0.274633526802063,,,,
21,hardest,0.057,sweep,scaling,1.25,0.22314355131420976,,0.3,174,75,0.03622967004776001,0.14774096012115479,0.22209641337394714,0.22580382227897644,0.3273884952068329,,,,
21,hardest,0.057,sweep,scaling,1.5,0.4054651081081644,,0.3,174,75,0.019813179969787598,0.08417737483978271,0.18180374801158905,0.29522451758384705,0.34994789958000183,,,,
21,hardest,0.057,ensemble,scaling,,0.1,0.1,0.3,174,75,,,,,,0.028318125754594803,0.12695880234241486,0.15402314066886902,0.16975924372673035
21,hardest,0.057,ensemble,scaling,,0.2,0.2,0.3,174,75,,,,,,0.03437544405460358,0.1652473509311676,0.16756729781627655,0.20331689715385437
21,hardest,0.057,ensemble,scaling,,0.3,0.3,0.3,174,75,,,,,,0.03838326781988144,0.16994608938694,0.17652477324008942,0.22659605741500854
21,hardest,0.057,sweep,flip,0.0,0.0,,0.3,174,75,2.384185791015625e-07,9.5367431640625e-07,8.309613690471451e-07,1.9018355601474468e-07,8.309613690471451e-07,,,,
21,hardest,0.057,sweep,flip,1.0,1.0,,0.3,174,75,0.07702398300170898,0.28511476516723633,0.37898609042167664,0.4352697730064392,0.3760559558868408,,,,
21,hardest,0.057,sweep,shear,0.0,0.0,,0.3,174,75,7.152557373046875e-07,1.0728836059570312e-06,4.0916111743172223e-07,6.719018585954473e-08,4.0916111743172223e-07,,,,
21,hardest,0.057,sweep,shear,0.05,0.05,,0.3,174,75,0.023740530014038086,0.08769607543945312,0.11994296312332153,0.14278317987918854,0.12085164338350296,,,,
21,hardest,0.057,sweep,shear,0.1,0.1,,0.3,174,75,0.01531761884689331,0.13425439596176147,0.0670231282711029,0.09457594901323318,0.07743065059185028,,,,
21,hardest,0.057,sweep,shear,0.2,0.2,,0.3,174,75,0.030359983444213867,0.13936877250671387,0.30698996782302856,0.40301910042762756,0.25807157158851624,,,,
21,hardest,0.057,sweep,shear,0.3,0.3,,0.3,174,75,0.02992182970046997,0.1369374394416809,0.3144296109676361,0.41186439990997314,0.24663403630256653,,,,
21,hardest,0.057,ensemble,shear,,0.1,0.1,0.3,174,75,,,,,,0.016232334077358246,0.08213852345943451,0.07860194891691208,0.08459828048944473
21,hardest,0.057,ensemble,shear,,0.2,0.2,0.3,174,75,,,,,,0.02266380377113819,0.09810112416744232,0.16128069162368774,0.1962358057498932
21,hardest,0.057,ensemble,shear,,0.3,0.3,0.3,174,75,,,,,,0.037404026836156845,0.15930195152759552,0.2278228998184204,0.25745630264282227
21,hardest,0.057,sweep,rotation,0.0,0.0,,0.5,124,125,0.0005512833595275879,0.011330723762512207,0.0005205364432185888,9.947667422238737e-05,0.0005205364432185888,,,,
21,hardest,0.057,sweep,rotation,5.0,5.0,,0.5,124,125,0.08053445816040039,0.5481223464012146,0.14480853080749512,0.09973592311143875,0.14328047633171082,,,,
21,hardest,0.057,sweep,rotation,10.0,10.0,,0.5,124,125,0.06966531276702881,0.40286946296691895,0.13089853525161743,0.14921525120735168,0.13025888800621033,,,,
21,hardest,0.057,sweep,rotation,20.0,20.0,,0.5,124,125,0.039549052715301514,0.32322531938552856,0.12649230659008026,0.17594225704669952,0.1180342584848404,,,,
21,hardest,0.057,sweep,rotation,30.0,30.0,,0.5,124,125,0.04761093854904175,0.4359346628189087,0.14959552884101868,0.21241351962089539,0.12013979256153107,,,,
21,hardest,0.057,sweep,rotation,45.0,45.0,,0.5,124,125,0.05359762907028198,0.46065032482147217,0.12625814974308014,0.21873484551906586,0.1274554431438446,,,,
21,hardest,0.057,ensemble,rotation,,10.0,10.0,0.5,124,125,,,,,,0.04777054488658905,0.29807719588279724,0.06861574202775955,0.07705781608819962
21,hardest,0.057,ensemble,rotation,,20.0,20.0,0.5,124,125,,,,,,0.04808149114251137,0.3584791123867035,0.08926855027675629,0.13365650177001953
21,hardest,0.057,ensemble,rotation,,30.0,30.0,0.5,124,125,,,,,,0.04955100268125534,0.3634016215801239,0.10937775671482086,0.1713218092918396
21,hardest,0.057,sweep,translation,0.0,0.0,,0.5,124,125,0.0005512833595275879,0.011330723762512207,0.0005205364432185888,9.947667422238737e-05,0.0005205364432185888,,,,
21,hardest,0.057,sweep,translation,1.0,1.0,,0.5,124,125,0.0637020468711853,0.35810232162475586,0.1387173980474472,0.18417607247829437,0.11841762065887451,,,,
21,hardest,0.057,sweep,translation,2.0,2.0,,0.5,124,125,0.07960206270217896,0.4641677141189575,0.11366435885429382,0.1856028437614441,0.07193214446306229,,,,
21,hardest,0.057,sweep,translation,4.0,4.0,,0.5,124,125,0.0429500937461853,0.41897493600845337,0.14693906903266907,0.22498291730880737,0.08378811925649643,,,,
21,hardest,0.057,sweep,translation,6.0,6.0,,0.5,124,125,0.11098283529281616,0.43295156955718994,0.3290741443634033,0.34296607971191406,0.2676481604576111,,,,
21,hardest,0.057,sweep,translation,8.0,8.0,,0.5,124,125,0.07852858304977417,0.3181498050689697,0.3196296989917755,0.28474488854408264,0.18883176147937775,,,,
21,hardest,0.057,ensemble,translation,,2.0,2.0,0.5,124,125,,,,,,0.05718372017145157,0.3486484885215759,0.15391500294208527,0.2146645337343216
21,hardest,0.057,ensemble,translation,,4.0,4.0,0.5,124,125,,,,,,0.05814714357256889,0.336479127407074,0.17318512499332428,0.23040586709976196
21,hardest,0.057,ensemble,translation,,6.0,6.0,0.5,124,125,,,,,,0.07097522914409637,0.4023646414279938,0.24618424475193024,0.27362173795700073
21,hardest,0.057,sweep,scaling,0.8,0.2231435513142097,,0.5,124,125,0.06071966886520386,0.4380139112472534,0.1057376116514206,0.096180260181427,0.09824337810277939,,,,
21,hardest,0.057,sweep,scaling,0.9,0.10536051565782628,,0.5,124,125,0.038136303424835205,0.3401030898094177,0.09550854563713074,0.07273945212364197,0.09301531314849854,,,,
21,hardest,0.057,sweep,scaling,1.0,0.0,,0.5,124,125,0.0005512833595275879,0.011330723762512207,0.0005205364432185888,9.947667422238737e-05,0.0005205364432185888,,,,
21,hardest,0.057,sweep,scaling,1.1,0.09531017980432493,,0.5,124,125,0.10385990142822266,0.48494815826416016,0.14709147810935974,0.10296300053596497,0.15465915203094482,,,,
21,hardest,0.057,sweep,scaling,1.25,0.22314355131420976,,0.5,124,125,0.08619880676269531,0.5426681637763977,0.12121392786502838,0.10915043950080872,0.13437840342521667,,,,
21,hardest,0.057,sweep,scaling,1.5,0.4054651081081644,,0.5,124,125,0.09160655736923218,0.44943541288375854,0.2739664614200592,0.2249453067779541,0.2818854749202728,,,,
21,hardest,0.057,ensemble,scaling,,0.1,0.1,0.5,124,125,,,,,,0.0395134873688221,0.21578972041606903,0.04579438641667366,0.044766392558813095
21,hardest,0.057,ensemble,scaling,,0.2,0.2,0.5,124,125,,,,,,0.045078620314598083,0.2438596785068512,0.058509498834609985,0.07427389919757843
21,hardest,0.057,ensemble,scaling,,0.3,0.3,0.5,124,125,,,,,,0.055519234389066696,0.28385910391807556,0.08268272131681442,0.1002487912774086
21,hardest,0.057,sweep,flip,0.0,0.0,,0.5,124,125,1.9669532775878906e-05,0.0007078051567077637,2.7414989745011553e-05,4.619522769644391e-06,2.7414989745011553e-05,,,,
21,hardest,0.057,sweep,flip,1.0,1.0,,0.5,124,125,0.11294186115264893,0.5772432684898376,0.20658515393733978,0.1974349468946457,0.20315422117710114,,,,
21,hardest,0.057,sweep,shear,0.0,0.0,,0.5,124,125,5.245208740234375e-06,0.00018489360809326172,7.2823158916435204e-06,1.1977465419477085e-06,7.2823158916435204e-06,,,,
21,hardest,0.057,sweep,shear,0.05,0.05,,0.5,124,125,0.088950514793396,0.5041723251342773,0.11923785507678986,0.08718417584896088,0.11930780857801437,,,,
21,hardest,0.057,sweep,shear,0.1,0.1,,0.5,124,125,0.09435510635375977,0.545860767364502,0.10917152464389801,0.09285992383956909,0.11206402629613876,,,,
21,hardest,0.057,sweep,shear,0.2,0.2,,0.5,124,125,0.042426884174346924,0.317371666431427,0.0979769229888916,0.10470674932003021,0.09737721085548401,,,,
21,hardest,0.057,sweep,shear,0.3,0.3,,0.5,124,125,0.025454342365264893,0.1996746063232422,0.07022875547409058,0.10894253104925156,0.05692300945520401,,,,
21,hardest,0.057,ensemble,shear,,0.1,0.1,0.5,124,125,,,,,,0.023038098588585854,0.1959257572889328,0.0355503112077713,0.03304729610681534
21,hardest,0.057,ensemble,shear,,0.2,0.2,0.5,124,125,,,,,,0.03598172962665558,0.23091083765029907,0.05487719923257828,0.06722842156887054
21,hardest,0.057,ensemble,shear,,0.3,0.3,0.5,124,125,,,,,,0.05188672989606857,0.2741719186306,0.07578723877668381,0.09493924677371979
21,hardest,0.057,sweep,rotation,0.0,0.0,,0.7,75,174,4.76837158203125e-07,2.8014183044433594e-06,2.4700412382117065e-07,1.1189319693016841e-08,2.4700412382117065e-07,,,,
21,hardest,0.057,sweep,rotation,5.0,5.0,,0.7,75,174,0.01848161220550537,0.10839533805847168,0.016388820484280586,0.014130637049674988,0.014241199009120464,,,,
21,hardest,0.057,sweep,rotation,10.0,10.0,,0.7,75,174,0.06880682706832886,0.2941814064979553,0.05391297861933708,0.10580392926931381,0.04221662878990173,,,,
21,hardest,0.057,sweep,rotation,20.0,20.0,,0.7,75,174,0.06325304508209229,0.39728397130966187,0.07437263429164886,0.15584248304367065,0.04193597659468651,,,,
21,hardest,0.057,sweep,rotation,30.0,30.0,,0.7,75,174,0.07016897201538086,0.3119158148765564,0.08847647160291672,0.19117844104766846,0.03306443989276886,,,,
21,hardest,0.057,sweep,rotation,45.0,45.0,,0.7,75,174,0.09878826141357422,0.4192594289779663,0.12871216237545013,0.2027733474969864,0.046128056943416595,,,,
21,hardest,0.057,ensemble,rotation,,10.0,10.0,0.7,75,174,,,,,,0.03630296140909195,0.25403088331222534,0.04417368397116661,0.0534369982779026
21,hardest,0.057,ensemble,rotation,,20.0,20.0,0.7,75,174,,,,,,0.05125908926129341,0.3137640058994293,0.06743262708187103,0.1073923408985138
21,hardest,0.057,ensemble,rotation,,30.0,30.0,0.7,75,174,,,,,,0.045473773032426834,0.29361841082572937,0.07705342769622803,0.14157480001449585
21,hardest,0.057,sweep,translation,0.0,0.0,,0.7,75,174,4.76837158203125e-07,2.8014183044433594e-06,2.4700412382117065e-07,1.1189319693016841e-08,2.4700412382117065e-07,,,,
21,hardest,0.057,sweep,translation,1.0,1.0,,0.7,75,174,0.06686782836914062,0.26726818084716797,0.053547203540802,0.16916801035404205,0.03927517309784889,,,,
21,hardest,0.057,sweep,translation,2.0,2.0,,0.7,75,174,0.047918081283569336,0.19227105379104614,0.09650605916976929,0.2233445942401886,0.02373303845524788,,,,
21,hardest,0.057,sweep,translation,4.0,4.0,,0.7,75,174,0.05160379409790039,0.290108323097229,0.1555619239807129,0.25538480281829834,0.03531986102461815,,,,
21,hardest,0.057,sweep,translation,6.0,6.0,,0.7,75,174,0.08147239685058594,0.23441612720489502,0.19411984086036682,0.25856226682662964,0.04308295249938965,,,,
21,hardest,0.057,sweep,translation,8.0,8.0,,0.7,75,174,0.07537156343460083,0.19859862327575684,0.21919798851013184,0.2692049443721771,0.03719117119908333,,,,
21,hardest,0.057,ensemble,translation,,2.0,2.0,0.7,75,174,,,,,,0.07197383791208267,0.3387841284275055,0.11239004135131836,0.1911674290895462
21,hardest,0.057,ensemble,translation,,4.0,4.0,0.7,75,174,,,,,,0.046300847083330154,0.28330451250076294,0.15024323761463165,0.21840934455394745
21,hardest,0.057,ensemble,translation,,6.0,6.0,0.7,75,174,,,,,,0.058478228747844696,0.3029462993144989,0.18217259645462036,0.23397281765937805
21,hardest,0.057,sweep,scaling,0.8,0.2231435513142097,,0.7,75,174,0.05677962303161621,0.2883390188217163,0.058391738682985306,0.0780521035194397,0.038622114807367325,,,,
21,hardest,0.057,sweep,scaling,0.9,0.10536051565782628,,0.7,75,174,0.06255757808685303,0.2383354902267456,0.05852919816970825,0.03931288421154022,0.05539591982960701,,,,
21,hardest,0.057,sweep,scaling,1.0,0.0,,0.7,75,174,4.76837158203125e-07,2.8014183044433594e-06,2.4700412382117065e-07,1.1189319693016841e-08,2.4700412382117065e-07,,,,
21,hardest,0.057,sweep,scaling,1.1,0.09531017980432493,,0.7,75,174,0.03463435173034668,0.1651686429977417,0.030727814882993698,0.03226686269044876,0.029520614072680473,,,,
21,hardest,0.057,sweep,scaling,1.25,0.22314355131420976,,0.7,75,174,0.08742856979370117,0.36173534393310547,0.06831330060958862,0.10073859244585037,0.0523696169257164,,,,
21,hardest,0.057,sweep,scaling,1.5,0.4054651081081644,,0.7,75,174,0.08915472030639648,0.30486631393432617,0.1263514757156372,0.19001972675323486,0.08109646290540695,,,,
